Iteration	rbf.variance	rbf.lengthscale	Gaussian_noise.variance
1.0	1.57820341576	0.196755058691	0.00668887762389
2.0	1.57820341576	0.196755058691	0.00668887762389
3.0	1.57820341576	0.196755058691	0.00668887762389
4.0	1.57820341576	0.196755058691	0.00668887762389
5.0	1.57820341576	0.196755058691	0.00668887762389
6.0	1.57820341576	0.196755058691	0.00668887762389
7.0	1.57820341576	0.196755058691	0.00668887762389
8.0	1.57820341576	0.196755058691	0.00668887762389
9.0	1.57820341576	0.196755058691	0.00668887762389
10.0	1.57820341576	0.196755058691	0.00668887762389
11.0	1.57820341576	0.196755058691	0.00668887762389
12.0	1.57820341576	0.196755058691	0.00668887762389
13.0	1.57820341576	0.196755058691	0.00668887762389
14.0	1.57820341576	0.196755058691	0.00668887762389
15.0	7.29160932376	0.190317391255	0.00477013243229
16.0	7.29160932376	0.190317391255	0.00477013243229
17.0	7.29160932376	0.190317391255	0.00477013243229
18.0	7.29160932376	0.190317391255	0.00477013243229
19.0	7.29160932376	0.190317391255	0.00477013243229
20.0	7.29160932376	0.190317391255	0.00477013243229
21.0	7.29160932376	0.190317391255	0.00477013243229
