Iteration	rbf.variance	rbf.lengthscale	Gaussian_noise.variance
1.0	2.0959767798	0.447677227958	0.0353590234803
2.0	2.0959767798	0.447677227958	0.0353590234803
3.0	2.0959767798	0.447677227958	0.0353590234803
4.0	2.0959767798	0.447677227958	0.0353590234803
5.0	2.0959767798	0.447677227958	0.0353590234803
6.0	2.0959767798	0.447677227958	0.0353590234803
7.0	2.0959767798	0.447677227958	0.0353590234803
8.0	2.0959767798	0.447677227958	0.0353590234803
9.0	2.0959767798	0.447677227958	0.0353590234803
10.0	1.01387832956	0.235375280044	0.01746464189
11.0	1.02819412095	0.241650365804	0.0166812906987
12.0	1.02819412095	0.241650365804	0.0166812906987
13.0	1.02819412095	0.241650365804	0.0166812906987
14.0	1.02819412095	0.241650365804	0.0166812906987
15.0	1.02819412095	0.241650365804	0.0166812906987
16.0	1.02819412095	0.241650365804	0.0166812906987
17.0	1.02819412095	0.241650365804	0.0166812906987
18.0	1.02819412095	0.241650365804	0.0166812906987
19.0	1.02819412095	0.241650365804	0.0166812906987
20.0	1.02819412095	0.241650365804	0.0166812906987
21.0	1.02819412095	0.241650365804	0.0166812906987
