Iteration	rbf.variance	rbf.lengthscale	Gaussian_noise.variance
1.0	5.05651367979e-09	1.23647043908	1.00000795487
2.0	5.05651367979e-09	1.23647043908	1.00000795487
3.0	5.05651367979e-09	1.23647043908	1.00000795487
4.0	2.05639969714	0.243126298713	0.00485934594465
5.0	2.05639969714	0.243126298713	0.00485934594465
6.0	2.05639969714	0.243126298713	0.00485934594465
7.0	2.05639969714	0.243126298713	0.00485934594465
8.0	2.05639969714	0.243126298713	0.00485934594465
9.0	2.05639969714	0.243126298713	0.00485934594465
10.0	2.05639969714	0.243126298713	0.00485934594465
11.0	2.05639969714	0.243126298713	0.00485934594465
12.0	2.05639969714	0.243126298713	0.00485934594465
13.0	2.05639969714	0.243126298713	0.00485934594465
14.0	2.05639969714	0.243126298713	0.00485934594465
15.0	2.05639969714	0.243126298713	0.00485934594465
16.0	2.05639969714	0.243126298713	0.00485934594465
17.0	2.05639969714	0.243126298713	0.00485934594465
18.0	2.05639969714	0.243126298713	0.00485934594465
19.0	2.05639969714	0.243126298713	0.00485934594465
20.0	2.05639969714	0.243126298713	0.00485934594465
21.0	2.05639969714	0.243126298713	0.00485934594465
