Iteration	rbf.variance	rbf.lengthscale	Gaussian_noise.variance
1.0	1.29796520046	0.0307424024195	1.95614905893e-10
2.0	1.29796520046	0.0307424024195	1.95614905893e-10
3.0	1.29796520046	0.0307424024195	1.95614905893e-10
4.0	1.29796520046	0.0307424024195	1.95614905893e-10
5.0	1.29796520046	0.0307424024195	1.95614905893e-10
6.0	1.29796520046	0.0307424024195	1.95614905893e-10
7.0	1.29796520046	0.0307424024195	1.95614905893e-10
8.0	1.29796520046	0.0307424024195	1.95614905893e-10
9.0	1.29796520046	0.0307424024195	1.95614905893e-10
10.0	1.29796520046	0.0307424024195	1.95614905893e-10
11.0	1.29796520046	0.0307424024195	1.95614905893e-10
12.0	1.29796520046	0.0307424024195	1.95614905893e-10
13.0	1.29796520046	0.0307424024195	1.95614905893e-10
14.0	1.29796520046	0.0307424024195	1.95614905893e-10
15.0	1.29796520046	0.0307424024195	1.95614905893e-10
16.0	1.29796520046	0.0307424024195	1.95614905893e-10
17.0	1.29796520046	0.0307424024195	1.95614905893e-10
18.0	1.29796520046	0.0307424024195	1.95614905893e-10
19.0	1.29796520046	0.0307424024195	1.95614905893e-10
20.0	1.29796520046	0.0307424024195	1.95614905893e-10
21.0	1.29796520046	0.0307424024195	1.95614905893e-10
